Project ID,Monitoring Location ID,Activity Media Name,Activity Media Subdivision Name,Activity ID,Activity Start Date,Activity Start Time,Activity Start Time Zone,Activity Latitude,Activity Longitude,Activity Type,Activity Depth/Height Measure,Activity Depth/Height Unit,Activity Comment,Characteristic Name,Result Analytical Method ID,Result Analytical Method Context,Result Value,Result Unit,Result Qualifier,Result Weight Basis,Result Sample Fraction,Result Value Type,Sample Collection Equipment Name,Result Detection Condition,Result Status ID,Result Detection Limit Type 1,Result Detection Limit Value 1,Result Detection Limit Unit 1,Result Detection Limit Type 2,Result Detection Limit Value 2,Result Detection Limit Unit 2,Laboratory Name,Laboratory Comment Text,Analysis Start Date,Analysis Start Time,Analysis Start Time Zone,Thermal Preservative,Sample Container Type,Sample Container Color,Chemical Preservative Used,,"Activity Horizontal Collection Method, Activity Horizontal Reference Datum, Analysis Start Time, Characteristic Name, Result Status ID"
10000007,KENAI_WQX-10000032,Water,Surface Water,KBL_t_74.0-2021-05-11-Total Mg,5/11/2021,9:30:00,AKDT,60.484622,-149.993955,Field Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,134,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.11,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2105405-012,5/21/2021,19:09:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000005,Water,Surface Water,KBL_m_06.5-2021-05-11-Total Ca,5/11/2021,9:15:00,AKDT,60.54081,-151.18278,Field Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,11.4,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2105405-013,5/21/2021,16:31:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000005,Water,Surface Water,KBL_m_06.5-2021-05-11-Total Fe,5/11/2021,9:15:00,AKDT,60.54081,-151.18278,Field Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,5.6,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2105405-013,5/21/2021,16:31:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000005,Water,Surface Water,KBL_m_06.5-2021-05-11-Total Mg,5/11/2021,9:15:00,AKDT,60.54081,-151.18278,Field Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,2.97,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2105405-013,5/21/2021,16:31:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000015,Water,Surface Water,KBL_t_10.0-2021-05-11-Total Ca,5/11/2021,10:05:00,AKDT,60.548029,-151.14324,Field Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,11.1,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2105405-014,5/21/2021,16:33:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000015,Water,Surface Water,KBL_t_10.0-2021-05-11-Total Fe,5/11/2021,10:05:00,AKDT,60.548029,-151.14324,Field Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,2.83,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2105405-014,5/21/2021,16:33:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000015,Water,Surface Water,KBL_t_10.0-2021-05-11-Total Mg,5/11/2021,10:05:00,AKDT,60.548029,-151.14324,Field Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,2.86,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2105405-014,5/21/2021,16:33:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000008,Water,Surface Water,KBL_t_00.0-2021-07-27-Total Ca,7/27/2021,9:30:00,AKDT,60.550888,-151.268417,Field Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,13.8,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-001,8/23/2021,11:21:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000008,Water,Surface Water,KBL_t_00.0-2021-07-27-Total Fe,7/27/2021,9:30:00,AKDT,60.550888,-151.268417,Field Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,2.39,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-001,8/23/2021,11:21:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000008,Water,Surface Water,KBL_t_00.0-2021-07-27-Total Mg,7/27/2021,9:30:00,AKDT,60.550888,-151.268417,Field Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,7.23,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-001,8/23/2021,11:21:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000008,Water,Surface Water,KBL_t_00.0-2021-07-27-Total Ca-DUP,7/27/2021,9:45:00,AKDT,60.550888,-151.268417,Quality Control Field Replicate Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,13.7,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-002,8/23/2021,11:29:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000008,Water,Surface Water,KBL_t_00.0-2021-07-27-Total Fe-DUP,7/27/2021,9:45:00,AKDT,60.550888,-151.268417,Quality Control Field Replicate Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,2.51,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-002,8/23/2021,11:29:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000008,Water,Surface Water,KBL_t_00.0-2021-07-27-Total Mg-DUP,7/27/2021,9:45:00,AKDT,60.550888,-151.268417,Quality Control Field Replicate Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,6.95,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-002,8/23/2021,11:29:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000002,Water,Surface Water,KBL_m_01.5-2021-07-27-Total Ca,7/27/2021,10:30:00,AKDT,60.54368,-151.22294,Field Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,33.7,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-003,8/23/2021,11:39:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000002,Water,Surface Water,KBL_m_01.5-2021-07-27-Total Fe,7/27/2021,10:30:00,AKDT,60.54368,-151.22294,Field Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,3.24,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-003,8/23/2021,11:39:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000002,Water,Surface Water,KBL_m_01.5-2021-07-27-Total Mg,7/27/2021,10:30:00,AKDT,60.54368,-151.22294,Field Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,66.9,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-003,8/23/2021,11:39:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000005,Water,Surface Water,KBL_m_06.5-2021-07-27-Total Ca,7/27/2021,9:10:00,AKDT,60.54081,-151.18278,Field Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,11.8,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-004,8/23/2021,11:47:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000005,Water,Surface Water,KBL_m_06.5-2021-07-27-Total Fe,7/27/2021,9:10:00,AKDT,60.54081,-151.18278,Field Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,0.383,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-004,8/23/2021,11:47:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000005,Water,Surface Water,KBL_m_06.5-2021-07-27-Total Mg,7/27/2021,9:10:00,AKDT,60.54081,-151.18278,Field Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,1.1,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-004,8/23/2021,11:47:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000015,Water,Surface Water,KBL_t_10.0-2021-07-27-Total Ca,7/27/2021,9:50:00,AKDT,60.548029,-151.14324,Field Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,17.3,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-005,8/23/2021,11:50:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000015,Water,Surface Water,KBL_t_10.0-2021-07-27-Total Fe,7/27/2021,9:50:00,AKDT,60.548029,-151.14324,Field Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,2.17,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-005,8/23/2021,11:50:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000015,Water,Surface Water,KBL_t_10.0-2021-07-27-Total Mg,7/27/2021,9:50:00,AKDT,60.548029,-151.14324,Field Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,3.96,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-005,8/23/2021,11:50:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000016,Water,Surface Water,KBL_m_10.1-2021-07-27-Total Ca,7/27/2021,10:10:00,AKDT,60.539279,-151.142263,Field Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,11.8,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-006,8/23/2021,11:52:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000016,Water,Surface Water,KBL_m_10.1-2021-07-27-Total Fe,7/27/2021,10:10:00,AKDT,60.539279,-151.142263,Field Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,0.37,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-006,8/23/2021,11:52:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000016,Water,Surface Water,KBL_m_10.1-2021-07-27-Total Mg,7/27/2021,10:10:00,AKDT,60.539279,-151.142263,Field Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,1.1,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-006,8/23/2021,11:52:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000017,Water,Surface Water,KBL_m_12.5-2021-07-27-Total Ca,7/27/2021,10:28:00,AKDT,60.533743,-151.099258,Field Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,11.8,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-007,8/23/2021,11:55:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000017,Water,Surface Water,KBL_m_12.5-2021-07-27-Total Fe,7/27/2021,10:28:00,AKDT,60.533743,-151.099258,Field Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,0.356,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-007,8/23/2021,11:55:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000017,Water,Surface Water,KBL_m_12.5-2021-07-27-Total Mg,7/27/2021,10:28:00,AKDT,60.533743,-151.099258,Field Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,1.08,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-007,8/23/2021,11:55:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000018,Water,Surface Water,KBL_m_18.0-2021-07-27-Total Ca,7/27/2021,10:50:00,AKDT,60.502005,-151.106973,Field Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,11.7,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-008,8/23/2021,11:58:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000018,Water,Surface Water,KBL_m_18.0-2021-07-27-Total Fe,7/27/2021,10:50:00,AKDT,60.502005,-151.106973,Field Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,0.315,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-008,8/23/2021,11:58:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000018,Water,Surface Water,KBL_m_18.0-2021-07-27-Total Mg,7/27/2021,10:50:00,AKDT,60.502005,-151.106973,Field Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,1.06,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-008,8/23/2021,11:58:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000020,Water,Surface Water,KBL_t_19.0-2021-07-27-Total Ca,7/27/2021,9:28:00,AKDT,60.482318,-151.127053,Field Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,15.6,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-009,8/23/2021,12:00:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000020,Water,Surface Water,KBL_t_19.0-2021-07-27-Total Fe,7/27/2021,9:28:00,AKDT,60.482318,-151.127053,Field Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,0.889,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-009,8/23/2021,12:00:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000020,Water,Surface Water,KBL_t_19.0-2021-07-27-Total Mg,7/27/2021,9:28:00,AKDT,60.482318,-151.127053,Field Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,4.37,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-009,8/23/2021,12:00:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000021,Water,Surface Water,KBL_m_21.0-2021-07-27-Total Ca,7/27/2021,10:10:00,AKDT,60.476634,-151.082099,Field Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,11.6,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-010,8/23/2021,12:03:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000021,Water,Surface Water,KBL_m_21.0-2021-07-27-Total Fe,7/27/2021,10:10:00,AKDT,60.476634,-151.082099,Field Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,0.29,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-010,8/23/2021,12:03:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000021,Water,Surface Water,KBL_m_21.0-2021-07-27-Total Mg,7/27/2021,10:10:00,AKDT,60.476634,-151.082099,Field Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,1.06,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-010,8/23/2021,12:03:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000022,Water,Surface Water,KBL_t_22.0-2021-07-27-Total Ca,7/27/2021,11:25:00,AKDT,60.483364,-151.057656,Field Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,18.3,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-011,8/23/2021,12:13:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000022,Water,Surface Water,KBL_t_22.0-2021-07-27-Total Fe,7/27/2021,11:25:00,AKDT,60.483364,-151.057656,Field Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,1.07,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-011,8/23/2021,12:13:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000022,Water,Surface Water,KBL_t_22.0-2021-07-27-Total Mg,7/27/2021,11:25:00,AKDT,60.483364,-151.057656,Field Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,4.93,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-011,8/23/2021,12:13:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000023,Water,Surface Water,KBL_m_23.0-2021-07-27-Total Ca,7/27/2021,10:43:00,AKDT,60.480338,-151.030847,Field Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,11.8,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-012,8/23/2021,12:16:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000023,Water,Surface Water,KBL_m_23.0-2021-07-27-Total Fe,7/27/2021,10:43:00,AKDT,60.480338,-151.030847,Field Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,0.299,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-012,8/23/2021,12:16:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000023,Water,Surface Water,KBL_m_23.0-2021-07-27-Total Mg,7/27/2021,10:43:00,AKDT,60.480338,-151.030847,Field Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,1.06,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-012,8/23/2021,12:16:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000024,Water,Surface Water,KBL_t_30.0-2021-07-27-Total Ca,7/27/2021,9:30:00,AKDT,60.489963,-150.860982,Field Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,10,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-013,8/23/2021,12:18:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000024,Water,Surface Water,KBL_t_30.0-2021-07-27-Total Fe,7/27/2021,9:30:00,AKDT,60.489963,-150.860982,Field Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,0.719,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-013,8/23/2021,12:18:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000024,Water,Surface Water,KBL_t_30.0-2021-07-27-Total Mg,7/27/2021,9:30:00,AKDT,60.489963,-150.860982,Field Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,3.18,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-013,8/23/2021,12:18:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000025,Water,Surface Water,KBL_m_31.0-2021-07-27-Total Ca,7/27/2021,10:50:00,AKDT,60.498284,-150.863121,Field Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,11.8,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-014,8/23/2021,12:21:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000025,Water,Surface Water,KBL_m_31.0-2021-07-27-Total Fe,7/27/2021,10:50:00,AKDT,60.498284,-150.863121,Field Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,0.267,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-014,8/23/2021,12:21:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000025,Water,Surface Water,KBL_m_31.0-2021-07-27-Total Mg,7/27/2021,10:50:00,AKDT,60.498284,-150.863121,Field Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,1.05,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-014,8/23/2021,12:21:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000025,Water,Surface Water,KBL_m_31.0-2021-07-27-Total Ca-DUP,7/27/2021,10:50:00,AKDT,60.498284,-150.863121,Quality Control Field Replicate Msr/Obs,15,cm,NA,"Calcium, Total",200.7,USEPA,11.7,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-015,8/23/2021,12:23:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000025,Water,Surface Water,KBL_m_31.0-2021-07-27-Total Fe-DUP,7/27/2021,10:50:00,AKDT,60.498284,-150.863121,Quality Control Field Replicate Msr/Obs,15,cm,NA,"Iron, Total",200.7,USEPA,0.287,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-015,8/23/2021,12:23:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
10000007,KENAI_WQX-10000025,Water,Surface Water,KBL_m_31.0-2021-07-27-Total Mg-DUP,7/27/2021,10:50:00,AKDT,60.498284,-150.863121,Quality Control Field Replicate Msr/Obs,15,cm,NA,"Magnesium, Total",200.7,USEPA,1.04,mg/L,=,Sampled,Unfiltered,Actual,Water Bottle,NA,,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,"ALS Environmental, Kelso, Washington",K2108829-015,8/23/2021,12:23:00,AKDT,Cold packs,Plastic Bottle,Opaque,HNO3,,
