Monitoring Location ID,Activity Media Name,Activity Media Subdivision Name,Activity ID,Activity Start Date,Activity Start Time,Activity End Date,Activity End Time,Activity Latitude,Activity Longitude,Activity Source Map Scale,Activity Type,Activity Depth/Height Measure,Activity Depth/Height Unit,Activity Top Depth/Height Measure,Activity Top Depth/Height Unit,Activity Bottom Depth/Height Measure,Activity Bottom Depth/Height Unit,Activity Relative Depth Name,Activity Comment,Characteristic Name,Result Analytical Method ID,Result Analytical Method Context,Method Speciation,Result Value,Result Unit,Result Qualifier,Result Weight Basis,Statistical Base Code,Result Sample Fraction,Result Value Type,Result Comment,Sample Collection Method ID,Equipment ID,Result Detection Condition,Result Detection Limit Type 1,Result Detection Limit Value 1,Result Detection Limit Unit 1,Result Detection Limit Type 2,Result Detection Limit Value 2,Result Detection Limit Unit 2,Laboratory Accreditation Indicator,Laboratory Name,Laboratory Sample ID,Analysis Start Date,Analysis Start Time,Biological Intent,Subject Taxonomic Name,Thermal Preservative,Sample Container Type,Sample Container Color,Chemical Preservative
KR RM 23,Water,Surface Water,KR RM 23-2021-07-27-Total Ca,7/27/2021,10:43:00,,,60.480338,-151.030847,,Field Msr/Obs,15,cm,,,,,,NA,"Calcium, Total",200.7,USEPA,,11.8,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-012,8/23/2021,12:16:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 23,Water,Surface Water,KR RM 23-2021-07-27-Total Fe,7/27/2021,10:43:00,,,60.480338,-151.030847,,Field Msr/Obs,15,cm,,,,,,NA,"Iron, Total",200.7,USEPA,,0.299,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-012,8/23/2021,12:16:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 23,Water,Surface Water,KR RM 23-2021-07-27-Total Mg,7/27/2021,10:43:00,,,60.480338,-151.030847,,Field Msr/Obs,15,cm,,,,,,NA,"Magnesium, Total",200.7,USEPA,,1.06,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-012,8/23/2021,12:16:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 30 FR,Water,Surface Water,KR RM 30 FR-2021-07-27-Total Ca,7/27/2021,9:30:00,,,60.489963,-150.860982,,Field Msr/Obs,15,cm,,,,,,NA,"Calcium, Total",200.7,USEPA,,10,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-013,8/23/2021,12:18:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 30 FR,Water,Surface Water,KR RM 30 FR-2021-07-27-Total Fe,7/27/2021,9:30:00,,,60.489963,-150.860982,,Field Msr/Obs,15,cm,,,,,,NA,"Iron, Total",200.7,USEPA,,0.719,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-013,8/23/2021,12:18:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 30 FR,Water,Surface Water,KR RM 30 FR-2021-07-27-Total Mg,7/27/2021,9:30:00,,,60.489963,-150.860982,,Field Msr/Obs,15,cm,,,,,,NA,"Magnesium, Total",200.7,USEPA,,3.18,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-013,8/23/2021,12:18:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 31,Water,Surface Water,KR RM 31-2021-07-27-Total Ca,7/27/2021,10:50:00,,,60.498284,-150.863121,,Field Msr/Obs,15,cm,,,,,,NA,"Calcium, Total",200.7,USEPA,,11.8,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-014,8/23/2021,12:21:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 31,Water,Surface Water,KR RM 31-2021-07-27-Total Fe,7/27/2021,10:50:00,,,60.498284,-150.863121,,Field Msr/Obs,15,cm,,,,,,NA,"Iron, Total",200.7,USEPA,,0.267,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-014,8/23/2021,12:21:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 31,Water,Surface Water,KR RM 31-2021-07-27-Total Mg,7/27/2021,10:50:00,,,60.498284,-150.863121,,Field Msr/Obs,15,cm,,,,,,NA,"Magnesium, Total",200.7,USEPA,,1.05,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-014,8/23/2021,12:21:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 31,Water,Surface Water,KR RM 31-2021-07-27-Total Ca-DUP,7/27/2021,10:50:00,,,60.498284,-150.863121,,Quality Control Field Replicate Msr/Obs,15,cm,,,,,,NA,"Calcium, Total",200.7,USEPA,,11.7,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-015,8/23/2021,12:23:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 31,Water,Surface Water,KR RM 31-2021-07-27-Total Fe-DUP,7/27/2021,10:50:00,,,60.498284,-150.863121,,Quality Control Field Replicate Msr/Obs,15,cm,,,,,,NA,"Iron, Total",200.7,USEPA,,0.287,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-015,8/23/2021,12:23:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 31,Water,Surface Water,KR RM 31-2021-07-27-Total Mg-DUP,7/27/2021,10:50:00,,,60.498284,-150.863121,,Quality Control Field Replicate Msr/Obs,15,cm,,,,,,NA,"Magnesium, Total",200.7,USEPA,,1.04,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-015,8/23/2021,12:23:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 36 MR,Water,Surface Water,KR RM 36 MR-2021-07-27-Total Ca,7/27/2021,11:30:00,,,60.53687,-150.754724,,Field Msr/Obs,15,cm,,,,,,NA,"Calcium, Total",200.7,USEPA,,22.5,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-016,8/23/2021,12:26:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 36 MR,Water,Surface Water,KR RM 36 MR-2021-07-27-Total Fe,7/27/2021,11:30:00,,,60.53687,-150.754724,,Field Msr/Obs,15,cm,,,,,,NA,"Iron, Total",200.7,USEPA,,0.511,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-016,8/23/2021,12:26:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 36 MR,Water,Surface Water,KR RM 36 MR-2021-07-27-Total Mg,7/27/2021,11:30:00,,,60.53687,-150.754724,,Field Msr/Obs,15,cm,,,,,,NA,"Magnesium, Total",200.7,USEPA,,3.58,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-016,8/23/2021,12:26:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 40,Water,Surface Water,KR RM 40-2021-07-27-Total Ca,7/27/2021,9:50:00,,,60.515441,-150.702069,,Field Msr/Obs,15,cm,,,,,,NA,"Calcium, Total",200.7,USEPA,,11.5,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-017,8/23/2021,12:29:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 40,Water,Surface Water,KR RM 40-2021-07-27-Total Fe,7/27/2021,9:50:00,,,60.515441,-150.702069,,Field Msr/Obs,15,cm,,,,,,NA,"Iron, Total",200.7,USEPA,,0.268,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-017,8/23/2021,12:29:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 40,Water,Surface Water,KR RM 40-2021-07-27-Total Mg,7/27/2021,9:50:00,,,60.515441,-150.702069,,Field Msr/Obs,15,cm,,,,,,NA,"Magnesium, Total",200.7,USEPA,,0.983,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-017,8/23/2021,12:29:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 43,Water,Surface Water,KR RM 43-2021-07-27-Total Ca,7/27/2021,9:30:00,,,60.489844,‐150.636905,,Field Msr/Obs,15,cm,,,,,,NA,"Calcium, Total",200.7,USEPA,,11.2,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-018,8/23/2021,12:31:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 43,Water,Surface Water,KR RM 43-2021-07-27-Total Fe,7/27/2021,9:30:00,,,60.489844,‐150.636905,,Field Msr/Obs,15,cm,,,,,,NA,"Iron, Total",200.7,USEPA,,0.361,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-018,8/23/2021,12:31:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 43,Water,Surface Water,KR RM 43-2021-07-27-Total Mg,7/27/2021,9:30:00,,,60.489844,‐150.636905,,Field Msr/Obs,15,cm,,,,,,NA,"Magnesium, Total",200.7,USEPA,,0.995,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-018,8/23/2021,12:31:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 44 KI,Water,Surface Water,KR RM 44 KI-2021-07-27-Total Ca,7/27/2021,9:14:00,,,60.481518,-150.632498,,Field Msr/Obs,15,cm,,,,,,NA,"Calcium, Total",200.7,USEPA,,5.92,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-019,8/23/2021,12:34:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 44 KI,Water,Surface Water,KR RM 44 KI-2021-07-27-Total Fe,7/27/2021,9:14:00,,,60.481518,-150.632498,,Field Msr/Obs,15,cm,,,,,,NA,"Iron, Total",200.7,USEPA,,2.17,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-019,8/23/2021,12:34:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 44 KI,Water,Surface Water,KR RM 44 KI-2021-07-27-Total Mg,7/27/2021,9:14:00,,,60.481518,-150.632498,,Field Msr/Obs,15,cm,,,,,,NA,"Magnesium, Total",200.7,USEPA,,1.53,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-019,8/23/2021,12:34:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 50,Water,Surface Water,KR RM 50-2021-07-27-Total Ca,7/27/2021,8:40:00,,,60.467517,-150.507789,,Field Msr/Obs,15,cm,,,,,,NA,"Calcium, Total",200.7,USEPA,,12,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-020,8/23/2021,12:37:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 50,Water,Surface Water,KR RM 50-2021-07-27-Total Fe,7/27/2021,8:40:00,,,60.467517,-150.507789,,Field Msr/Obs,15,cm,,,,,,NA,"Iron, Total",200.7,USEPA,,0.076,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-020,8/23/2021,12:37:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 50,Water,Surface Water,KR RM 50-2021-07-27-Total Mg,7/27/2021,8:40:00,,,60.467517,-150.507789,,Field Msr/Obs,15,cm,,,,,,NA,"Magnesium, Total",200.7,USEPA,,0.938,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-020,8/23/2021,12:37:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 70,Water,Surface Water,KR RM 70-2021-07-27-Total Ca,7/27/2021,9:40:00,,,60.481392,-150.11502,,Field Msr/Obs,15,cm,,,,,,NA,"Calcium, Total",200.7,USEPA,,15,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-021,8/23/2021,10:17:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 70,Water,Surface Water,KR RM 70-2021-07-27-Total Fe,7/27/2021,9:40:00,,,60.481392,-150.11502,,Field Msr/Obs,15,cm,,,,,,NA,"Iron, Total",200.7,USEPA,,0.058,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-021,8/23/2021,10:17:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 70,Water,Surface Water,KR RM 70-2021-07-27-Total Mg,7/27/2021,9:40:00,,,60.481392,-150.11502,,Field Msr/Obs,15,cm,,,,,,NA,"Magnesium, Total",200.7,USEPA,,1.16,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-021,8/23/2021,10:17:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 74 RR,Water,Surface Water,KR RM 74 RR-2021-07-27-Total Ca,7/27/2021,8:50:00,,,60.484622,-149.993955,,Field Msr/Obs,15,cm,,,,,,NA,"Calcium, Total",200.7,USEPA,,16.5,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-022,8/23/2021,10:32:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 74 RR,Water,Surface Water,KR RM 74 RR-2021-07-27-Total Fe,7/27/2021,8:50:00,,,60.484622,-149.993955,,Field Msr/Obs,15,cm,,,,,,NA,"Iron, Total",200.7,USEPA,,NA,mg/L,ND,Sampled,NA,Unfiltered,Actual,,,Water Bottle,Not Detected,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-022,8/23/2021,10:32:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 74 RR,Water,Surface Water,KR RM 74 RR-2021-07-27-Total Mg,7/27/2021,8:50:00,,,60.484622,-149.993955,,Field Msr/Obs,15,cm,,,,,,NA,"Magnesium, Total",200.7,USEPA,,1.06,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-022,8/23/2021,10:32:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 82,Water,Surface Water,KR RM 82-2021-07-27-Total Ca,7/27/2021,8:15:00,,,60.492007,-149.810844,,Field Msr/Obs,15,cm,,,,,,NA,"Calcium, Total",200.7,USEPA,,15.5,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-023,8/23/2021,10:35:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 82,Water,Surface Water,KR RM 82-2021-07-27-Total Fe,7/27/2021,8:15:00,,,60.492007,-149.810844,,Field Msr/Obs,15,cm,,,,,,NA,"Iron, Total",200.7,USEPA,,0.063,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-023,8/23/2021,10:35:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 82,Water,Surface Water,KR RM 82-2021-07-27-Total Mg,7/27/2021,8:15:00,,,60.492007,-149.810844,,Field Msr/Obs,15,cm,,,,,,NA,"Magnesium, Total",200.7,USEPA,,1.21,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-023,8/23/2021,10:35:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 79.5 JC,Water,Surface Water,KR RM 79.5 JC-2021-07-27-Total Ca,7/27/2021,9:10:00,,,60.481392,-150.11502,,Field Msr/Obs,15,cm,,,,,,NA,"Calcium, Total",200.7,USEPA,,15.7,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-024,8/23/2021,10:38:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 79.5 JC,Water,Surface Water,KR RM 79.5 JC-2021-07-27-Total Fe,7/27/2021,9:10:00,,,60.481392,-150.11502,,Field Msr/Obs,15,cm,,,,,,NA,"Iron, Total",200.7,USEPA,,0.035,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.021,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-024,8/23/2021,10:38:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 79.5 JC,Water,Surface Water,KR RM 79.5 JC-2021-07-27-Total Mg,7/27/2021,9:10:00,,,60.481392,-150.11502,,Field Msr/Obs,15,cm,,,,,,NA,"Magnesium, Total",200.7,USEPA,,1.17,mg/L,=,Sampled,NA,Unfiltered,Actual,,,Water Bottle,NA,Limit of Quantitation,0.0053,mg/L,Method Detection Level,NA,mg/L,,"ALS Environmental, Kelso, Washington",K2108829-024,8/23/2021,10:38:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 0 NNC,Water,Surface Water,KR RM 0 NNC-2021-05-11-FC,5/11/2021,10:14:00,,,60.550888,-151.268417,,Field Msr/Obs,15,cm,,,,,,Lab analysis volume = 100 mL,Fecal Coliform,9222D,APHA,,22,cfu/100ml,=,Sampled,Count,NA,Actual,,,Water Bottle,NA,Limit of Quantitation,1,cfu/100ml,Method Detection Level,NA,cfu/100ml,,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2,5/11/2021,15:00:00,,,Cold packs,Plastic Bottle,Clear,NA
KR RM 1.5,Water,Surface Water,KR RM 1.5-2021-05-11-FC,5/11/2021,9:32:00,,,60.54368,-151.22294,,Field Msr/Obs,15,cm,,,,,,Lab analysis volume = 100 mL,Fecal Coliform,9222D,APHA,,131,cfu/100ml,=,Sampled,Count,NA,Actual,,,Water Bottle,NA,Limit of Quantitation,1,cfu/100ml,Method Detection Level,NA,cfu/100ml,,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",3,5/11/2021,15:00:00,,,Cold packs,Plastic Bottle,Clear,NA
KR RM 0 NNC,Water,Surface Water,KR RM 0 NNC-2021-05-11-FC-DUP,5/11/2021,10:16:00,,,60.550888,-151.268417,,Quality Control Field Replicate Msr/Obs,15,cm,,,,,,Lab analysis volume = 100 mL,Fecal Coliform,9222D,APHA,,13,cfu/100ml,=,Sampled,Count,NA,Actual,,,Water Bottle,NA,Limit of Quantitation,1,cfu/100ml,Method Detection Level,NA,cfu/100ml,,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",4,5/11/2021,15:00:00,,,Cold packs,Plastic Bottle,Clear,NA
KR RM 6.5,Water,Surface Water,KR RM 6.5-2021-05-11-FC,5/11/2021,9:15:00,,,60.54081,-151.18278,,Field Msr/Obs,15,cm,,,,,,Lab analysis volume = 100 mL,Fecal Coliform,9222D,APHA,,5,cfu/100ml,=,Sampled,Count,NA,Actual,,,Water Bottle,NA,Limit of Quantitation,1,cfu/100ml,Method Detection Level,NA,cfu/100ml,,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",5,5/11/2021,15:00:00,,,Cold packs,Plastic Bottle,Clear,NA
KR RM 10 BC,Water,Surface Water,KR RM 10 BC-2021-05-11-FC,5/11/2021,10:05:00,,,60.548029,-151.14324,,Field Msr/Obs,15,cm,,,,,,Lab analysis volume = 100 mL,Fecal Coliform,9222D,APHA,,16,cfu/100ml,=,Sampled,Count,NA,Actual,,,Water Bottle,NA,Limit of Quantitation,1,cfu/100ml,Method Detection Level,NA,cfu/100ml,,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",6,5/11/2021,15:00:00,,,Cold packs,Plastic Bottle,Clear,NA
KR RM 10.1,Water,Surface Water,KR RM 10.1-2021-05-11-FC,5/11/2021,10:30:00,,,60.539279,-151.142263,,Field Msr/Obs,15,cm,,,,,,Lab analysis volume = 100 mL,Fecal Coliform,9222D,APHA,,3,cfu/100ml,=,Sampled,Count,NA,Actual,,,Water Bottle,NA,Limit of Quantitation,1,cfu/100ml,Method Detection Level,NA,cfu/100ml,,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",7,5/11/2021,15:00:00,,,Cold packs,Plastic Bottle,Clear,NA
KR RM 12.5,Water,Surface Water,KR RM 12.5-2021-05-11-FC,5/11/2021,10:50:00,,,60.533743,-151.099258,,Field Msr/Obs,15,cm,,,,,,Lab analysis volume = 100 mL,Fecal Coliform,9222D,APHA,,6,cfu/100ml,=,Sampled,Count,NA,Actual,,,Water Bottle,NA,Limit of Quantitation,1,cfu/100ml,Method Detection Level,NA,cfu/100ml,,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",8,5/11/2021,15:10:00,,,Cold packs,Plastic Bottle,Clear,NA
KR RM 18,Water,Surface Water,KR RM 18-2021-05-11-FC,5/11/2021,11:25:00,,,60.502005,-151.106973,,Field Msr/Obs,15,cm,,,,,,Lab analysis volume = 100 mL,Fecal Coliform,9222D,APHA,,9,cfu/100ml,=,Sampled,Count,NA,Actual,,,Water Bottle,NA,Limit of Quantitation,1,cfu/100ml,Method Detection Level,NA,cfu/100ml,,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",9,5/11/2021,15:10:00,,,Cold packs,Plastic Bottle,Clear,NA
KR RM 19 SC,Water,Surface Water,KR RM 19 SC-2021-05-11-FC,5/11/2021,12:04:00,,,60.482318,-151.127053,,Field Msr/Obs,15,cm,,,,,,Lab analysis volume = 100 mL,Fecal Coliform,9222D,APHA,,38,cfu/100ml,=,Sampled,Count,NA,Actual,,,Water Bottle,NA,Limit of Quantitation,1,cfu/100ml,Method Detection Level,NA,cfu/100ml,,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",11,5/11/2021,15:10:00,,,Cold packs,Plastic Bottle,Clear,NA
KR RM 21,Water,Surface Water,KR RM 21-2021-05-11-FC,5/11/2021,9:50:00,,,60.476634,-151.082099,,Field Msr/Obs,15,cm,,,,,,Lab analysis volume = 100 mL,Fecal Coliform,9222D,APHA,,8,cfu/100ml,=,Sampled,Count,NA,Actual,,,Water Bottle,NA,Limit of Quantitation,1,cfu/100ml,Method Detection Level,NA,cfu/100ml,,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",13,5/11/2021,15:10:00,,,Cold packs,Plastic Bottle,Clear,NA
KR RM 22 SOC,Water,Surface Water,KR RM 22 SOC-2021-05-11-FC,5/11/2021,11:32:00,,,60.483364,-151.057656,,Field Msr/Obs,15,cm,,,,,,Lab analysis volume = 100 mL,Fecal Coliform,9222D,APHA,,9,cfu/100ml,=,Sampled,Count,NA,Actual,,,Water Bottle,NA,Limit of Quantitation,1,cfu/100ml,Method Detection Level,NA,cfu/100ml,,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",14,5/11/2021,15:15:00,,,Cold packs,Plastic Bottle,Clear,NA
KR RM 23,Water,Surface Water,KR RM 23-2021-05-11-FC,5/11/2021,11:03:00,,,60.480338,-151.030847,,Field Msr/Obs,15,cm,,,,,,Lab analysis volume = 100 mL,Fecal Coliform,9222D,APHA,,2,cfu/100ml,=,Sampled,Count,NA,Actual,,,Water Bottle,NA,Limit of Quantitation,1,cfu/100ml,Method Detection Level,NA,cfu/100ml,,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",15,5/11/2021,15:15:00,,,Cold packs,Plastic Bottle,Clear,NA
KR RM 30 FR,Water,Surface Water,KR RM 30 FR-2021-05-11-FC,5/11/2021,9:06:00,,,60.489963,-150.860982,,Field Msr/Obs,15,cm,,,,,,Lab analysis volume = 95 mL,Fecal Coliform,9222D,APHA,,13,cfu/100ml,=,Sampled,Count,NA,Actual,,,Water Bottle,NA,Limit of Quantitation,1,cfu/100ml,Method Detection Level,NA,cfu/100ml,,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",16,5/11/2021,15:15:00,,,Cold packs,Plastic Bottle,Clear,NA
